what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1311233134621
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1311233135903
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1311233137880
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233148175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233166644
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1311233179294
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1311233182675
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1311233185241
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1311233186246
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233189374
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233195594
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233197981
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233198760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233199572
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233200379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233202616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233203551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233204871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1311233205928
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1311233205945
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1311233206028
